date,sex,race,age,city,suspicion,action
2012-02-09,male,black,38,Mattapan,Probable Cause,stopped
2012-02-09,male,black,35,Dorchester,Probable Cause,stopped
2012-02-09,male,black,23,Roslindale,Reasonable Suspicion,stopped
2012-02-09,male,white,21,Boston,Probable Cause,stopped
2012-02-09,male,white,31,Boston,Probable Cause,stopped
2012-02-09,male,black,53,Mattapan,Reasonable Suspicion,observed
2012-02-09,male,white,27,South Boston,Probable Cause,stopped
2012-02-09,female,black,20,Mattapan,Probable Cause,observed
2012-02-09,male,hispanic,21,Boston,Probable Cause,stopped
2012-02-09,male,hispanic,20,East Boston,Reasonable Suspicion,observed
2012-02-09,male,black,27,Mattapan,Reasonable Suspicion,stopped
2012-02-09,male,black,24,Dorchester,Reasonable Suspicion,observed
2012-02-09,male,white,54,Charlestown,Reasonable Suspicion,stopped
2012-02-09,female,white,22,North End,Reasonable Suspicion,observed
2012-02-09,male,black,24,Boston,Probable Cause,stopped
2012-02-09,male,black,26,Boston,Probable Cause,stopped
2012-02-09,male,black,23,Roxbury,Probable Cause,stopped
2012-02-09,male,white,24,Dorchester,Probable Cause,stopped
2012-02-09,male,white,46,Dorchester,Probable Cause,stopped
2012-02-09,male,hispanic,18,East Boston,Reasonable Suspicion,stopped
2012-02-09,male,black,29,Boston,Probable Cause,stopped
2012-02-09,male,black,22,Mattapan,Probable Cause,stopped
2012-02-09,male,white,38,Dorchester,Probable Cause,observed
2012-02-09,male,black,55,Jamaica Plain,Probable Cause,stopped
2012-02-09,male,black,56,Boston,Probable Cause,stopped
2012-02-10,male,white,18,West Roxbury,Reasonable Suspicion,stopped
2012-02-10,male,black,25,Dorchester,Reasonable Suspicion,stopped
2012-02-10,male,white,52,Boston,Probable Cause,stopped
2012-02-10,male,white,49,Dorchester,Reasonable Suspicion,stopped
2012-02-10,male,white,16,West Roxbury,Reasonable Suspicion,stopped
2012-02-10,male,black,30,Dorchester,Reasonable Suspicion,stopped
2012-02-10,male,white,19,West Roxbury,Reasonable Suspicion,stopped
2012-02-10,male,black,20,Roxbury,Probable Cause,stopped
2012-02-10,male,black,44,Roxbury,Reasonable Suspicion,stopped
2012-02-10,male,black,19,Hyde Park,Probable Cause,stopped
2012-02-10,female,white,38,Boston,Probable Cause,stopped
2012-02-10,male,black,23,Dorchester,Reasonable Suspicion,observed
2012-02-10,male,black,28,Dorchester,Probable Cause,stopped
2012-02-10,male,black,28,Dorchester,Probable Cause,stopped
2012-02-10,male,black,26,Dorchester,Reasonable Suspicion,stopped
2012-02-10,male,black,28,Mattapan,Probable Cause,stopped
2012-02-10,female,white,27,Dorchester,Probable Cause,stopped
2012-02-11,male,black,21,Boston,Reasonable Suspicion,stopped
2012-02-11,male,black,21,Dorchester,Probable Cause,stopped
2012-02-11,female,black,29,Dorchester,Reasonable Suspicion,stopped
2012-02-11,male,black,50,Boston,Probable Cause,stopped
2012-02-11,male,white,22,Boston,Reasonable Suspicion,stopped
2012-02-11,female,black,42,Dorchester,Reasonable Suspicion,stopped
2012-02-11,female,white,42,Roxbury,Reasonable Suspicion,stopped
2012-02-11,female,white,35,Charlestown,Reasonable Suspicion,observed
2012-02-11,male,white,16,Dorchester,Probable Cause,stopped
2012-02-11,male,black,37,Dorchester,Probable Cause,stopped
2012-02-11,male,black,26,Charlestown,Probable Cause,stopped
2012-02-11,male,black,41,Mattapan,Reasonable Suspicion,stopped
2012-02-12,male,white,25,Boston,Reasonable Suspicion,stopped
2012-02-12,male,black,26,Mattapan,Probable Cause,stopped
2012-02-12,male,white,28,Dorchester,Probable Cause,stopped
2012-02-12,male,white,44,South End,Reasonable Suspicion,observed
2012-02-12,male,white,28,Boston,Reasonable Suspicion,observed
2012-02-12,male,black,22,Roslindale,Probable Cause,stopped
2012-02-12,male,white,31,Boston,Probable Cause,stopped
2012-02-12,male,black,22,Dorchester,Probable Cause,stopped
2012-02-12,male,white,32,Charlestown,Reasonable Suspicion,observed
2012-02-12,male,black,15,Dorchester,Reasonable Suspicion,stopped
2012-02-12,male,black,22,Dorchester,Probable Cause,stopped
2012-02-12,male,black,37,Roxbury,Consented to be Search,stopped
2012-02-12,male,black,21,Roslindale,Probable Cause,stopped
2012-02-12,male,white,26,Dorchester,Probable Cause,stopped
2012-02-13,male,white,35,South End,Reasonable Suspicion,observed
2012-02-13,male,hispanic,22,South End,Probable Cause,stopped
2012-02-13,male,black,22,Roxbury,Reasonable Suspicion,observed
2012-02-13,female,white,35,Charlestown,Probable Cause,stopped
2012-02-13,male,black,29,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,29,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,37,Roxbury,Probable Cause,stopped
2012-02-13,female,black,21,Dorchester,Probable Cause,stopped
2012-02-13,male,hispanic,46,East Boston,Probable Cause,stopped
2012-02-13,male,hispanic,46,Dorchester,Probable Cause,observed
2012-02-13,male,hispanic,32,Roslindale,Probable Cause,stopped
2012-02-13,male,black,21,Roxbury,Reasonable Suspicion,stopped
2012-02-13,female,white,25,South Boston,Probable Cause,stopped
2012-02-13,male,white,20,East Boston,Probable Cause,stopped
2012-02-13,male,black,29,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,22,South Boston,Probable Cause,stopped
2012-02-13,male,black,30,Boston,Probable Cause,observed
2012-02-13,male,black,20,Roxbury,Reasonable Suspicion,stopped
2012-02-13,male,black,16,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,20,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,21,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,34,Roxbury,Probable Cause,stopped
2012-02-13,male,black,26,Boston,Reasonable Suspicion,stopped
2012-02-13,male,black,49,Mattapan,Reasonable Suspicion,stopped
2012-02-13,female,black,36,Roxbury,Reasonable Suspicion,stopped
2012-02-13,male,hispanic,28,South End,Probable Cause,stopped
2012-02-13,male,white,46,Charlestown,Reasonable Suspicion,observed
2012-02-13,female,white,26,Dorchester,Reasonable Suspicion,stopped
2012-02-13,male,white,19,Dorchester,Probable Cause,stopped
2012-02-13,male,black,21,Dorchester,Probable Cause,observed
2012-02-14,female,black,23,East Boston,Reasonable Suspicion,observed
2012-02-14,male,black,27,Dorchester,Reasonable Suspicion,stopped
2012-02-14,male,white,48,Dorchester,Reasonable Suspicion,stopped
2012-02-14,male,black,21,South End,Probable Cause,stopped
2012-02-14,male,white,41,Charlestown,Reasonable Suspicion,observed
2012-02-14,male,black,22,Roxbury,Probable Cause,stopped
2012-02-14,male,black,24,Boston,Probable Cause,stopped
2012-02-14,male,black,53,Boston,Probable Cause,stopped
2012-02-14,female,white,50,Boston,Probable Cause,stopped
2012-02-14,male,black,71,Boston,Probable Cause,stopped
2012-02-14,male,black,21,Boston,Probable Cause,stopped
2012-02-14,male,black,30,Roxbury,Reasonable Suspicion,stopped
2012-02-14,male,black,18,Dorchester,Reasonable Suspicion,observed
2012-02-14,male,hispanic,22,Dorchester,Probable Cause,stopped
2012-02-14,male,black,41,Dorchester,Reasonable Suspicion,stopped
2012-02-14,male,black,40,Boston,Reasonable Suspicion,stopped
2012-02-14,male,black,34,Boston,Reasonable Suspicion,stopped
2012-02-14,male,black,43,Boston,Reasonable Suspicion,stopped
2012-02-14,male,black,43,Boston,Reasonable Suspicion,stopped
2012-02-14,male,black,22,East Boston,Probable Cause,stopped
2012-02-14,male,hispanic,34,East Boston,Reasonable Suspicion,observed
2012-02-14,male,white,40,Boston,Probable Cause,stopped
2012-02-14,male,white,32,South Boston,Reasonable Suspicion,stopped
2012-02-14,male,white,41,East Boston,Reasonable Suspicion,stopped
2012-02-14,male,black,21,Boston,Probable Cause,stopped
2012-02-14,male,white,17,Dorchester,Reasonable Suspicion,stopped
2012-02-14,male,black,26,Jamaica Plain,Probable Cause,stopped
2012-02-15,male,white,33,Boston,Reasonable Suspicion,stopped
2012-02-15,male,white,27,Hyde Park,Reasonable Suspicion,stopped
2012-02-15,male,white,41,East Boston,Reasonable Suspicion,stopped
2012-02-15,male,hispanic,18,Dorchester,Reasonable Suspicion,stopped
2012-02-15,male,black,51,Hyde Park,Probable Cause,stopped
2012-02-15,male,black,36,Charlestown,Probable Cause,stopped
2012-02-15,male,black,53,Mattapan,Reasonable Suspicion,observed
2012-02-15,male,white,30,Boston,Reasonable Suspicion,stopped
2012-02-15,male,white,30,Dorchester,Probable Cause,stopped
2012-02-15,male,hispanic,21,Boston,Reasonable Suspicion,observed
2012-02-15,male,black,43,South End,Reasonable Suspicion,stopped
2012-02-15,male,black,40,Boston,Reasonable Suspicion,stopped
2012-02-15,male,black,23,Dorchester,Consented to be Search,stopped
2012-02-15,male,white,45,East Boston,Probable Cause,stopped
2012-02-15,male,black,21,Dorchester,Probable Cause,stopped
2012-02-15,male,black,30,Roxbury,Consented to be Search,stopped
2012-02-15,male,hispanic,37,Boston,Probable Cause,stopped
2012-02-15,male,white,48,Charlestown,Probable Cause,stopped
2012-02-15,male,white,58,Charlestown,Probable Cause,stopped
2012-02-15,male,hispanic,44,Boston,Reasonable Suspicion,stopped
2012-02-15,male,black,44,Dorchester,Reasonable Suspicion,stopped
2012-02-15,male,white,21,Allston,Probable Cause,stopped
2012-02-16,male,black,46,Boston,Probable Cause,stopped
2012-02-16,male,black,35,Dorchester,Reasonable Suspicion,observed
2012-02-16,male,black,25,Roslindale,Reasonable Suspicion,stopped
2012-02-16,male,black,42,Boston,Reasonable Suspicion,stopped
2012-02-16,male,white,32,Brighton,Probable Cause,stopped
2012-02-16,male,black,56,South End,Probable Cause,stopped
2012-02-16,male,white,26,Roxbury,Probable Cause,observed
2012-02-16,female,white,31,Jamaica Plain,Probable Cause,stopped
2012-02-16,male,black,45,Mattapan,Reasonable Suspicion,stopped
2012-02-16,male,white,31,Boston,Reasonable Suspicion,stopped
2012-02-16,male,hispanic,30,East Boston,Reasonable Suspicion,stopped
2012-02-16,male,black,15,Roxbury,Probable Cause,observed
2012-02-16,male,black,31,Roslindale,Consented to be Search,stopped
2012-02-16,female,white,29,Brighton,Probable Cause,stopped
2012-02-16,male,white,40,Roslindale,Probable Cause,stopped
2012-02-16,male,white,56,Boston,Probable Cause,stopped
2012-02-16,male,black,26,Dorchester,Probable Cause,stopped
2012-02-16,female,black,31,Dorchester,Probable Cause,stopped
2012-02-16,female,white,31,Jamaica Plain,Probable Cause,stopped
2012-02-16,male,white,27,Dorchester,Probable Cause,stopped
2012-02-17,male,black,55,Boston,Reasonable Suspicion,stopped
2012-02-17,male,white,45,Roxbury,Probable Cause,observed
2012-02-17,female,white,26,Boston,Reasonable Suspicion,stopped
2012-02-17,male,white,26,Roxbury,Reasonable Suspicion,stopped
2012-02-17,male,white,43,Charlestown,Reasonable Suspicion,observed
2012-02-17,female,black,18,Dorchester,Reasonable Suspicion,observed
2012-02-17,male,black,21,Hyde Park,Probable Cause,stopped
2012-02-17,male,hispanic,22,Dorchester,Probable Cause,stopped
2012-02-17,male,hispanic,38,Boston,Probable Cause,stopped
2012-02-17,female,white,31,Boston,Reasonable Suspicion,stopped
2012-02-17,female,black,18,Mattapan,Reasonable Suspicion,observed
2012-02-17,male,hispanic,34,Dorchester,Probable Cause,stopped
2012-02-17,male,black,21,Dorchester,Probable Cause,stopped
2012-02-17,male,hispanic,23,Boston,Consented to be Search,stopped
2012-02-17,male,black,21,Dorchester,Probable Cause,stopped
2012-02-17,male,black,25,Dorchester,Probable Cause,stopped
2012-02-17,male,black,56,Boston,Probable Cause,observed
2012-02-17,male,hispanic,22,Dorchester,Probable Cause,stopped
2012-02-17,female,black,18,Dorchester,Reasonable Suspicion,observed
2012-02-17,male,hispanic,21,Dorchester,Probable Cause,stopped
2012-02-17,male,black,24,Dorchester,Reasonable Suspicion,stopped
2012-02-17,male,black,29,Dorchester,Probable Cause,stopped
2012-02-17,male,white,45,Roxbury,Probable Cause,observed
2012-02-17,female,black,18,Dorchester,Reasonable Suspicion,observed
2012-02-17,male,black,51,Boston,Reasonable Suspicion,stopped
2012-02-17,male,black,18,Dorchester,Reasonable Suspicion,observed
2012-02-17,male,asian,20,Dorchester,Reasonable Suspicion,observed
2012-02-17,male,black,24,Dorchester,Consented to be Search,stopped
2012-02-17,male,black,19,Dorchester,Reasonable Suspicion,observed
2012-02-18,male,hispanic,44,South End,Probable Cause,stopped
2012-02-18,male,hispanic,44,South End,Probable Cause,stopped
2012-02-18,male,hispanic,42,Boston,Reasonable Suspicion,stopped
2012-02-18,male,black,25,Mattapan,Reasonable Suspicion,stopped
2012-02-18,male,black,28,Roxbury,Probable Cause,observed
2012-02-18,male,black,21,Roxbury,Reasonable Suspicion,stopped
2012-02-18,male,black,52,Dorchester,Reasonable Suspicion,stopped
2012-02-18,male,black,28,Dorchester,Probable Cause,stopped
2012-02-18,male,black,20,Boston,Reasonable Suspicion,stopped
2012-02-18,male,white,37,Boston,Reasonable Suspicion,stopped
2012-02-18,male,black,20,Roxbury,Reasonable Suspicion,stopped
2012-02-18,male,white,41,South End,Probable Cause,observed
2012-02-18,male,white,20,Roslindale,Probable Cause,stopped
2012-02-18,male,black,42,Dorchester,Reasonable Suspicion,stopped
2012-02-18,male,black,42,Dorchester,Reasonable Suspicion,stopped
2012-02-18,male,white,18,South Boston,Reasonable Suspicion,stopped
2012-02-18,male,white,30,East Boston,Probable Cause,observed
2012-02-18,male,black,28,Dorchester,Reasonable Suspicion,observed
2012-02-18,male,black,41,Boston,Reasonable Suspicion,stopped
2012-02-18,male,white,45,Boston,Reasonable Suspicion,stopped
2012-02-18,male,black,19,Dorchester,Reasonable Suspicion,stopped
2012-02-18,male,black,21,South End,Probable Cause,stopped
2012-02-18,male,black,26,Roxbury,Reasonable Suspicion,stopped
2012-02-18,male,black,23,Roxbury,Probable Cause,observed
2012-02-18,male,black,25,Dorchester,Reasonable Suspicion,observed
2012-02-18,male,black,20,Roxbury,Consented to be Search,stopped
2012-02-19,male,black,26,Roxbury,Probable Cause,stopped
2012-02-19,male,black,24,Dorchester,Reasonable Suspicion,stopped
2012-02-19,male,black,54,Mattapan,Probable Cause,stopped
2012-02-19,female,black,57,Boston,Reasonable Suspicion,stopped
2012-02-19,female,black,19,Boston,Probable Cause,stopped
2012-02-19,male,white,22,Roslindale,Probable Cause,stopped
2012-02-19,male,hispanic,26,Roslindale,Probable Cause,stopped
2012-02-19,male,black,21,Roxbury,Reasonable Suspicion,stopped
2012-02-19,male,white,21,Hyde Park,Reasonable Suspicion,observed
2012-02-19,female,black,24,Charlestown,Probable Cause,stopped
2012-02-19,male,black,19,Dorchester,Reasonable Suspicion,observed
2012-02-19,male,hispanic,22,Boston,Probable Cause,stopped
2012-02-19,male,black,21,Roxbury,Probable Cause,stopped
2012-02-19,male,black,23,Roxbury,Reasonable Suspicion,stopped
2012-02-19,male,white,28,Boston,Probable Cause,stopped
2012-02-19,male,black,26,Brighton,Reasonable Suspicion,stopped
2012-02-19,male,white,34,Boston,Probable Cause,stopped
2012-02-19,male,hispanic,20,Dorchester,Probable Cause,stopped
2012-02-19,female,white,22,Charlestown,Probable Cause,stopped
2012-02-19,female,white,25,Boston,Reasonable Suspicion,stopped
2012-02-19,male,black,18,Hyde Park,Probable Cause,stopped
2012-02-19,male,white,32,Roxbury,Probable Cause,stopped
2012-02-19,male,white,19,Charlestown,Probable Cause,stopped
2012-02-19,male,black,21,Boston,Reasonable Suspicion,observed
2012-02-19,female,white,21,Dorchester,Probable Cause,stopped
2012-02-20,male,black,30,Charlestown,Probable Cause,observed
2012-02-20,male,white,30,Dorchester,Probable Cause,stopped
2012-02-20,male,black,40,Boston,Probable Cause,stopped
2012-02-20,female,black,44,Dorchester,Probable Cause,stopped
2012-02-20,male,black,21,East Boston,Probable Cause,stopped
2012-02-20,male,hispanic,22,Hyde Park,Probable Cause,stopped
2012-02-20,female,hispanic,48,Dorchester,Probable Cause,stopped
2012-02-20,male,black,19,Jamaica Plain,Probable Cause,stopped
2012-02-20,male,white,58,North End,Probable Cause,stopped
2012-02-20,male,white,41,South End,Reasonable Suspicion,observed
2012-02-20,male,black,22,Dorchester,Reasonable Suspicion,stopped
2012-02-20,male,white,45,Boston,Reasonable Suspicion,observed
2012-02-20,male,white,27,Jamaica Plain,Reasonable Suspicion,stopped
2012-02-20,male,white,27,Jamaica Plain,Reasonable Suspicion,stopped
2012-02-20,male,black,37,Mattapan,Probable Cause,observed
2012-02-20,male,black,41,Dorchester,Probable Cause,stopped
2012-02-21,male,black,22,Boston,Probable Cause,stopped
2012-02-21,female,hispanic,36,Boston,Reasonable Suspicion,stopped
2012-02-21,male,black,33,Dorchester,Probable Cause,stopped
2012-02-21,male,hispanic,52,Boston,Reasonable Suspicion,observed
2012-02-21,female,black,33,Dorchester,Probable Cause,stopped
2012-02-21,male,black,20,Dorchester,Probable Cause,observed
2012-02-21,male,white,34,Boston,Reasonable Suspicion,observed
2012-02-21,female,white,42,Boston,Probable Cause,observed
2012-02-21,male,white,45,Boston,Probable Cause,observed
2012-02-21,male,hispanic,46,Boston,Reasonable Suspicion,observed
2012-02-21,male,black,43,Boston,Probable Cause,stopped
2012-02-21,male,black,28,Charlestown,Probable Cause,stopped
2012-02-21,male,black,53,Boston,Probable Cause,stopped
2012-02-21,male,black,46,South Boston,Probable Cause,stopped
2012-02-22,female,white,27,Dorchester,Reasonable Suspicion,stopped
2012-02-22,male,black,27,Mattapan,Probable Cause,observed
2012-02-22,male,black,47,Boston,Reasonable Suspicion,stopped
2012-02-22,male,black,46,Boston,Probable Cause,stopped
2012-02-22,male,hispanic,28,Boston,Reasonable Suspicion,stopped
2012-02-22,male,black,44,Hyde Park,Reasonable Suspicion,stopped
2012-02-22,male,hispanic,19,Dorchester,Probable Cause,stopped
2012-02-22,male,white,50,East Boston,Reasonable Suspicion,stopped
2012-02-22,male,black,44,Hyde Park,Probable Cause,stopped
2012-02-22,male,black,20,Roxbury,Reasonable Suspicion,stopped
2012-02-22,male,black,28,Dorchester,Reasonable Suspicion,stopped
2012-02-22,male,black,26,Roxbury,Probable Cause,stopped
2012-02-22,male,white,32,Roslindale,Probable Cause,stopped
2012-02-22,male,white,27,East Boston,Reasonable Suspicion,stopped
2012-02-22,male,hispanic,21,Jamaica Plain,Consented to be Search,stopped
2012-02-22,male,hispanic,28,Boston,Reasonable Suspicion,stopped
2012-02-22,male,black,25,Roslindale,Probable Cause,observed
2012-02-22,male,black,26,Mattapan,Reasonable Suspicion,observed
2012-02-22,male,black,20,Roxbury,Reasonable Suspicion,stopped
2012-02-22,male,black,22,Roxbury,Probable Cause,stopped
2012-02-23,male,black,35,Boston,Probable Cause,stopped
2012-02-23,male,white,16,Charlestown,Probable Cause,stopped
2012-02-23,female,black,23,Boston,Probable Cause,observed
2012-02-23,male,white,14,Charlestown,Probable Cause,stopped
2012-02-23,male,black,58,South Boston,Probable Cause,observed
2012-02-23,male,white,57,East Boston,Probable Cause,stopped
2012-02-23,male,black,26,Dorchester,Reasonable Suspicion,stopped
2012-02-23,male,white,58,South Boston,Probable Cause,stopped
2012-02-23,male,black,17,Charlestown,Probable Cause,observed
2012-02-23,female,white,45,East Boston,Probable Cause,stopped
2012-02-23,male,hispanic,33,East Boston,Reasonable Suspicion,stopped
2012-02-23,male,black,24,Roxbury,Probable Cause,stopped
2012-02-23,male,white,14,Charlestown,Probable Cause,stopped
2012-02-23,male,white,29,Roxbury,Reasonable Suspicion,stopped
2012-02-23,female,black,46,Boston,Probable Cause,observed
2012-02-23,male,black,21,Roxbury,Reasonable Suspicion,observed
2012-02-23,male,white,25,Charlestown,Reasonable Suspicion,stopped
2012-02-23,male,white,18,Charlestown,Probable Cause,stopped
2012-02-23,male,white,16,Charlestown,Probable Cause,stopped
2012-02-23,male,black,17,Charlestown,Reasonable Suspicion,observed
2012-02-23,male,black,28,Dorchester,Probable Cause,stopped
2012-02-23,male,white,18,Charlestown,Probable Cause,stopped
2012-02-23,male,white,22,Boston,Probable Cause,stopped
2012-02-23,male,white,15,Charlestown,Probable Cause,stopped
2012-02-23,male,black,19,Roxbury,Reasonable Suspicion,stopped
2012-02-23,male,white,52,Dorchester,Probable Cause,observed
2012-02-23,male,black,22,Dorchester,Probable Cause,stopped
2012-02-23,male,hispanic,34,Dorchester,Probable Cause,stopped
2012-02-23,male,black,34,Boston,Reasonable Suspicion,stopped
2012-02-23,male,hispanic,18,Dorchester,Reasonable Suspicion,stopped
2012-02-23,male,black,46,Boston,Reasonable Suspicion,stopped
2012-02-23,male,black,21,Roxbury,Reasonable Suspicion,stopped
2012-02-24,male,hispanic,20,East Boston,Reasonable Suspicion,stopped
2012-02-24,male,black,19,Dorchester,Probable Cause,stopped
2012-02-24,male,black,21,Roxbury,Probable Cause,stopped
2012-02-24,male,white,51,Boston,Probable Cause,stopped
2012-02-24,male,black,25,South Boston,Probable Cause,stopped
2012-02-24,male,hispanic,19,Dorchester,Reasonable Suspicion,stopped
2012-02-24,female,white,29,North End,Reasonable Suspicion,stopped
2012-02-24,male,hispanic,16,Boston,Probable Cause,stopped
2012-02-24,male,hispanic,32,Roslindale,Probable Cause,stopped
2012-02-24,male,white,32,South Boston,Reasonable Suspicion,observed
2012-02-24,male,black,18,Roxbury,Probable Cause,stopped
2012-02-24,male,black,25,Dorchester,Probable Cause,stopped
2012-02-24,male,black,23,Dorchester,Probable Cause,stopped
2012-02-24,male,black,28,Boston,Reasonable Suspicion,stopped
2012-02-24,male,black,16,Boston,Probable Cause,observed
2012-02-24,male,black,30,Mattapan,Probable Cause,stopped
2012-02-24,male,white,48,East Boston,Reasonable Suspicion,stopped
2012-02-24,female,black,23,Charlestown,Probable Cause,stopped
2012-02-24,male,black,23,Allston,Probable Cause,observed
2012-02-24,male,black,18,Roslindale,Probable Cause,observed
2012-02-24,male,white,43,South Boston,Probable Cause,stopped
2012-02-24,male,white,21,North End,Reasonable Suspicion,stopped
2012-02-24,male,black,24,Dorchester,Probable Cause,stopped
2012-02-24,male,white,27,North End,Probable Cause,stopped
2012-02-24,male,white,37,Boston,Reasonable Suspicion,observed
2012-02-24,male,black,23,Boston,Probable Cause,stopped
2012-02-24,male,black,27,Boston,Probable Cause,stopped
2012-02-25,male,asian,18,Dorchester,Probable Cause,stopped
2012-02-25,male,black,23,Dorchester,Reasonable Suspicion,stopped
2012-02-25,male,black,27,Dorchester,Probable Cause,stopped
2012-02-25,male,black,31,South Boston,Probable Cause,stopped
2012-02-25,male,hispanic,21,Boston,Reasonable Suspicion,stopped
2012-02-25,male,white,18,East Boston,Probable Cause,stopped
2012-02-25,male,black,24,Hyde Park,Probable Cause,stopped
2012-02-25,female,black,23,Dorchester,Probable Cause,stopped
2012-02-25,male,hispanic,20,South Boston,Probable Cause,stopped
2012-02-25,male,black,35,Roxbury,Reasonable Suspicion,stopped
2012-02-25,male,black,27,Hyde Park,Probable Cause,stopped
2012-02-25,male,black,35,Roxbury,Reasonable Suspicion,stopped
2012-02-25,male,black,25,Dorchester,Reasonable Suspicion,observed
2012-02-25,male,black,44,Dorchester,Probable Cause,stopped
2012-02-25,male,black,29,Roxbury,Probable Cause,stopped
2012-02-25,male,black,21,Roslindale,Probable Cause,stopped
2012-02-25,male,black,26,Hyde Park,Probable Cause,stopped
2012-02-25,male,hispanic,55,Boston,Reasonable Suspicion,observed
2012-02-25,female,asian,16,Dorchester,Reasonable Suspicion,stopped
2012-02-25,male,black,57,Charlestown,Probable Cause,stopped
2012-02-25,male,black,33,Dorchester,Probable Cause,stopped
2012-02-25,female,white,24,Charlestown,Reasonable Suspicion,stopped
2012-02-26,male,black,36,Boston,Reasonable Suspicion,stopped
2012-02-26,male,black,54,Dorchester,Probable Cause,stopped
2012-02-26,male,black,54,Dorchester,Probable Cause,stopped
2012-02-26,male,black,19,Roxbury,Probable Cause,stopped
2012-02-26,male,black,19,Dorchester,Probable Cause,stopped
2012-02-26,male,black,54,Dorchester,Probable Cause,stopped
2012-02-26,male,white,41,Boston,Reasonable Suspicion,stopped
2012-02-26,male,black,20,Dorchester,Reasonable Suspicion,stopped
2012-02-26,male,white,21,Roxbury,Reasonable Suspicion,stopped
2012-02-26,male,black,29,Roxbury,Probable Cause,stopped
2012-02-26,male,black,41,Boston,Reasonable Suspicion,stopped
2012-02-26,male,black,20,Roxbury,Reasonable Suspicion,stopped
2012-02-26,male,white,39,Roslindale,Reasonable Suspicion,stopped
2012-02-26,male,white,42,South End,Probable Cause,stopped
2012-02-26,male,white,46,South End,Probable Cause,stopped
2012-02-26,male,white,32,South End,Probable Cause,stopped
2012-02-26,male,black,28,Dorchester,Consented to be Search,stopped
2012-02-26,male,black,22,Dorchester,Consented to be Search,stopped
2012-02-26,male,black,18,Jamaica Plain,Probable Cause,stopped
2012-02-26,male,white,23,Allston,Probable Cause,stopped
2012-02-27,male,black,19,Mattapan,Probable Cause,stopped
2012-02-27,male,black,52,Boston,Probable Cause,stopped
2012-02-27,male,black,50,Dorchester,Probable Cause,stopped
2012-02-27,male,white,42,Boston,Probable Cause,stopped
2012-02-27,male,hispanic,15,Charlestown,Reasonable Suspicion,stopped
2012-02-27,female,white,35,South End,Reasonable Suspicion,stopped
2012-02-27,male,hispanic,17,East Boston,Probable Cause,stopped
2012-02-27,female,white,37,South Boston,Probable Cause,stopped
2012-02-27,male,hispanic,22,Charlestown,Reasonable Suspicion,stopped
2012-02-27,male,asian,21,Dorchester,Probable Cause,stopped
2012-02-27,male,black,48,Boston,Reasonable Suspicion,observed
2012-02-27,male,hispanic,22,Charlestown,Reasonable Suspicion,stopped
2012-02-27,male,hispanic,49,South End,Probable Cause,stopped
2012-02-27,male,hispanic,33,South End,Probable Cause,observed
2012-02-27,male,white,51,Roxbury,Probable Cause,stopped
2012-02-27,female,black,32,Roxbury,Probable Cause,stopped
2012-02-27,male,white,17,Boston,Reasonable Suspicion,stopped
2012-02-27,male,white,22,South End,Probable Cause,stopped
2012-02-27,male,hispanic,20,Boston,Reasonable Suspicion,observed
2012-02-28,male,black,26,Boston,Reasonable Suspicion,stopped
2012-02-28,male,black,23,Jamaica Plain,Probable Cause,stopped
2012-02-28,male,white,36,East Boston,Reasonable Suspicion,stopped
2012-02-28,male,white,47,Charlestown,Probable Cause,observed
2012-02-28,male,black,23,Dorchester,Probable Cause,stopped
2012-02-28,male,black,19,Dorchester,Reasonable Suspicion,stopped
2012-02-28,male,hispanic,24,Boston,Probable Cause,stopped
2012-02-28,male,white,39,Dorchester,Probable Cause,stopped
2012-02-28,male,black,23,Dorchester,Reasonable Suspicion,stopped
2012-02-28,male,black,41,Dorchester,Consented to be Search,observed
2012-02-28,male,black,22,Dorchester,Reasonable Suspicion,stopped
2012-02-28,male,black,26,Dorchester,Consented to be Search,stopped
2012-02-28,male,black,44,Dorchester,Reasonable Suspicion,stopped
2012-02-28,female,white,31,Boston,Probable Cause,observed
2012-02-28,female,white,59,Boston,Probable Cause,stopped
2012-02-28,male,hispanic,19,Boston,Probable Cause,stopped
2012-02-28,male,white,37,Boston,Probable Cause,observed
2012-02-28,male,black,26,Dorchester,Probable Cause,stopped
2012-02-28,male,black,43,East Boston,Probable Cause,stopped
2012-02-28,male,white,43,Boston,Probable Cause,observed
2012-02-28,male,hispanic,46,Dorchester,Reasonable Suspicion,stopped
2012-02-28,male,black,41,Roxbury,Probable Cause,stopped
2012-02-28,male,black,41,South End,Reasonable Suspicion,observed
2012-02-28,male,black,33,Dorchester,Probable Cause,observed
2012-02-28,male,black,47,Boston,Probable Cause,stopped
2012-02-28,male,white,37,Boston,Probable Cause,stopped
2012-02-28,male,black,26,Dorchester,Probable Cause,observed
2012-02-28,male,black,24,Brighton,Reasonable Suspicion,stopped
2012-02-28,female,white,29,Boston,Reasonable Suspicion,stopped
2012-02-28,male,hispanic,20,Boston,Probable Cause,stopped
