date,sex,race,age,city,suspicion,action
2011-03-22,male,hispanic,41,Boston,Probable Cause,stopped
2011-03-22,male,black,35,Roslindale,Reasonable Suspicion,stopped
2011-03-22,female,white,25,Dorchester,Probable Cause,stopped
2011-03-22,female,white,35,South Boston,Probable Cause,stopped
2011-03-22,male,hispanic,30,Roslindale,Reasonable Suspicion,stopped
2011-03-22,male,white,45,Boston,Probable Cause,stopped
2011-03-22,male,black,16,South Boston,Probable Cause,stopped
2011-03-23,male,white,54,South End,Probable Cause,stopped
2011-03-23,male,black,40,Jamaica Plain,Consented to be Search,stopped
2011-03-23,female,white,51,Roslindale,Reasonable Suspicion,stopped
2011-03-23,male,white,54,Boston,Probable Cause,observed
2011-03-23,male,white,41,Boston,Probable Cause,stopped
2011-03-23,male,white,24,Hyde Park,Probable Cause,stopped
2011-03-23,male,asian,33,Boston,Probable Cause,stopped
2011-03-23,male,white,43,Boston,Probable Cause,stopped
2011-03-23,male,black,26,Charlestown,Probable Cause,stopped
2011-03-24,male,black,53,Boston,Probable Cause,stopped
2011-03-24,male,black,50,Boston,Probable Cause,stopped
2011-03-24,male,black,23,Mattapan,Reasonable Suspicion,stopped
2011-03-24,male,hispanic,36,East Boston,Reasonable Suspicion,stopped
2011-03-25,male,white,27,West Roxbury,Probable Cause,observed
2011-03-25,male,white,27,West Roxbury,Probable Cause,observed
2011-03-25,female,white,26,East Boston,Probable Cause,observed
2011-03-25,male,white,21,Boston,Probable Cause,stopped
2011-03-25,male,white,29,Roxbury,Reasonable Suspicion,stopped
2011-03-25,male,black,34,Dorchester,Probable Cause,stopped
2011-03-25,male,black,24,Dorchester,Reasonable Suspicion,stopped
2011-03-25,female,black,25,Dorchester,Reasonable Suspicion,observed
2011-03-25,male,black,16,Dorchester,Probable Cause,stopped
2011-03-25,male,black,51,Dorchester,Probable Cause,observed
2011-03-25,female,hispanic,28,Jamaica Plain,Probable Cause,stopped
2011-03-25,female,black,25,Dorchester,Reasonable Suspicion,stopped
2011-03-25,female,white,36,Roxbury,Probable Cause,stopped
2011-03-25,female,white,29,Boston,Reasonable Suspicion,observed
2011-03-26,male,black,47,Boston,Probable Cause,stopped
2011-03-26,male,black,23,Mattapan,Probable Cause,stopped
2011-03-26,male,hispanic,30,Roxbury,Reasonable Suspicion,stopped
2011-03-26,female,black,25,Dorchester,Probable Cause,stopped
2011-03-26,male,black,20,East Boston,Probable Cause,observed
2011-03-27,male,black,18,Roxbury,Probable Cause,stopped
2011-03-27,male,asian,23,Dorchester,Probable Cause,stopped
2011-03-27,male,white,42,Brighton,Probable Cause,stopped
2011-03-27,male,hispanic,19,Mattapan,Probable Cause,stopped
2011-03-27,male,black,31,Dorchester,Consented to be Search,stopped
2011-03-27,male,black,20,Hyde Park,Reasonable Suspicion,stopped
2011-03-27,male,asian,26,Boston,Probable Cause,stopped
2011-03-27,male,hispanic,51,Boston,Probable Cause,observed
2011-03-27,male,black,26,Dorchester,Reasonable Suspicion,stopped
2011-03-27,male,black,21,Dorchester,Probable Cause,stopped
2011-03-27,male,black,22,Dorchester,Probable Cause,stopped
2011-03-27,male,black,22,Roslindale,Reasonable Suspicion,stopped
2011-03-28,male,white,45,East Boston,Reasonable Suspicion,observed
2011-03-28,male,white,37,Boston,Probable Cause,stopped
2011-03-28,female,black,36,East Boston,Probable Cause,observed
2011-03-28,female,white,31,South Boston,Probable Cause,stopped
2011-03-28,male,white,18,Boston,Probable Cause,observed
2011-03-28,male,white,31,East Boston,Reasonable Suspicion,stopped
2011-03-29,male,black,18,Mattapan,Probable Cause,stopped
2011-03-29,male,black,16,Dorchester,Probable Cause,stopped
2011-03-29,male,white,27,Brighton,Probable Cause,stopped
2011-03-29,male,hispanic,42,Dorchester,Probable Cause,stopped
2011-03-29,male,black,37,South End,Probable Cause,stopped
2011-03-29,female,black,49,Boston,Probable Cause,stopped
2011-03-29,male,black,43,Dorchester,Probable Cause,stopped
2011-03-29,male,black,21,East Boston,Reasonable Suspicion,stopped
2011-03-29,male,white,34,North End,Probable Cause,stopped
2011-03-29,male,white,15,East Boston,Reasonable Suspicion,stopped
2011-03-29,male,white,44,Boston,Consented to be Search,stopped
2011-03-29,male,black,16,East Boston,Probable Cause,stopped
2011-03-29,male,hispanic,48,Boston,Probable Cause,stopped
2011-03-29,male,hispanic,33,South End,Probable Cause,stopped
2011-03-29,male,hispanic,21,Boston,Probable Cause,stopped
2011-03-29,female,white,21,Brighton,Reasonable Suspicion,stopped
2011-03-30,male,black,42,Dorchester,Reasonable Suspicion,stopped
2011-03-30,male,hispanic,20,Dorchester,Reasonable Suspicion,stopped
2011-03-30,male,hispanic,14,East Boston,Reasonable Suspicion,observed
2011-03-30,male,white,60,Boston,Reasonable Suspicion,observed
2011-03-30,male,black,39,Boston,Probable Cause,stopped
2011-03-30,male,black,17,East Boston,Reasonable Suspicion,observed
2011-03-30,male,asian,29,Dorchester,Consented to be Search,stopped
2011-03-30,male,black,25,Hyde Park,Reasonable Suspicion,observed
2011-03-30,male,hispanic,22,East Boston,Reasonable Suspicion,observed
2011-03-30,male,white,20,Boston,Reasonable Suspicion,observed
2011-03-30,male,white,19,Boston,Reasonable Suspicion,observed
2011-03-30,male,hispanic,18,East Boston,Reasonable Suspicion,observed
2011-03-30,male,black,43,Boston,Reasonable Suspicion,observed
2011-03-30,male,black,34,Dorchester,Probable Cause,stopped
2011-03-30,male,black,19,Roxbury,Reasonable Suspicion,observed
2011-03-30,male,hispanic,21,South End,Reasonable Suspicion,stopped
2011-03-30,male,black,37,Boston,Reasonable Suspicion,stopped
2011-03-30,female,black,20,Boston,Probable Cause,stopped
2011-03-30,male,hispanic,17,East Boston,Reasonable Suspicion,observed
2011-03-30,male,white,20,East Boston,Probable Cause,stopped
2011-03-30,male,hispanic,17,East Boston,Reasonable Suspicion,observed
2011-03-31,male,black,75,Roxbury,Probable Cause,stopped
2011-03-31,female,black,32,Dorchester,Probable Cause,stopped
2011-03-31,male,black,56,Dorchester,Probable Cause,stopped
2011-03-31,female,white,48,East Boston,Reasonable Suspicion,stopped
2011-03-31,female,black,31,Roxbury,Probable Cause,stopped
2011-03-31,female,black,32,Dorchester,Probable Cause,stopped
2011-03-31,male,white,25,Boston,Probable Cause,stopped
2011-03-31,female,black,16,Dorchester,Probable Cause,stopped
2011-03-31,male,black,21,Boston,Probable Cause,stopped
2011-03-31,male,hispanic,33,Boston,Probable Cause,stopped
2011-03-31,male,black,23,Boston,Probable Cause,stopped
2011-03-31,male,white,25,South Boston,Reasonable Suspicion,stopped
2011-03-31,female,black,17,Dorchester,Probable Cause,stopped
2011-03-31,male,white,19,Boston,Probable Cause,stopped
2011-03-31,male,black,17,East Boston,Probable Cause,stopped
2011-03-31,female,white,34,Boston,Reasonable Suspicion,stopped
2011-03-31,male,white,28,South Boston,Probable Cause,stopped
2011-04-01,male,black,57,Dorchester,Probable Cause,stopped
2011-04-01,male,black,29,Boston,Probable Cause,stopped
2011-04-01,male,black,39,East Boston,Reasonable Suspicion,stopped
2011-04-01,male,white,36,Boston,Probable Cause,stopped
2011-04-01,female,black,39,Dorchester,Probable Cause,observed
2011-04-01,male,white,26,East Boston,Reasonable Suspicion,observed
2011-04-01,female,hispanic,45,Boston,Probable Cause,stopped
2011-04-01,male,white,36,Hyde Park,Probable Cause,stopped
2011-04-01,male,black,29,Boston,Probable Cause,stopped
2011-04-01,male,black,35,Roxbury,Probable Cause,stopped
2011-04-01,female,black,42,Roxbury,Reasonable Suspicion,stopped
2011-04-02,male,asian,27,East Boston,Probable Cause,stopped
2011-04-02,male,white,51,South End,Reasonable Suspicion,observed
2011-04-02,male,white,38,Boston,Reasonable Suspicion,observed
2011-04-02,male,white,26,Boston,Reasonable Suspicion,observed
2011-04-02,male,black,44,Boston,Reasonable Suspicion,stopped
2011-04-02,male,black,38,Boston,Reasonable Suspicion,stopped
2011-04-02,male,black,20,Dorchester,Reasonable Suspicion,stopped
2011-04-02,male,black,20,South End,Probable Cause,stopped
2011-04-02,male,white,62,South End,Probable Cause,observed
2011-04-02,male,black,24,Dorchester,Reasonable Suspicion,stopped
2011-04-02,male,black,39,Boston,Reasonable Suspicion,stopped
2011-04-02,male,black,20,Roxbury,Reasonable Suspicion,stopped
2011-04-03,male,white,19,East Boston,Probable Cause,observed
2011-04-03,male,hispanic,21,Boston,Probable Cause,observed
2011-04-03,male,white,33,East Boston,Reasonable Suspicion,observed
2011-04-03,female,white,41,Boston,Reasonable Suspicion,stopped
2011-04-03,male,white,34,Boston,Reasonable Suspicion,stopped
2011-04-03,male,white,25,Boston,Reasonable Suspicion,stopped
2011-04-04,male,hispanic,26,East Boston,Reasonable Suspicion,observed
2011-04-04,male,white,24,Boston,Reasonable Suspicion,stopped
2011-04-04,female,white,22,North End,Probable Cause,observed
2011-04-04,male,black,59,Boston,Reasonable Suspicion,stopped
2011-04-04,male,hispanic,32,East Boston,Probable Cause,stopped
2011-04-04,male,white,45,Boston,Probable Cause,stopped
2011-04-04,male,black,27,East Boston,Reasonable Suspicion,stopped
2011-04-04,male,hispanic,35,East Boston,Probable Cause,stopped
2011-04-04,male,hispanic,43,Boston,Probable Cause,stopped
2011-04-04,male,white,44,Boston,Reasonable Suspicion,observed
2011-04-04,male,white,25,Boston,Reasonable Suspicion,stopped
2011-04-05,male,black,35,Boston,Probable Cause,stopped
2011-04-05,male,white,25,South Boston,Probable Cause,stopped
2011-04-05,male,black,53,Boston,Reasonable Suspicion,stopped
2011-04-05,male,black,31,Dorchester,Probable Cause,observed
2011-04-05,male,black,24,Dorchester,Probable Cause,stopped
2011-04-05,male,black,51,East Boston,Reasonable Suspicion,stopped
2011-04-05,male,black,20,Hyde Park,Probable Cause,stopped
2011-04-05,male,hispanic,35,East Boston,Probable Cause,stopped
2011-04-05,male,black,32,Boston,Probable Cause,stopped
2011-04-05,male,black,33,South End,Probable Cause,observed
2011-04-05,male,white,25,South Boston,Probable Cause,stopped
2011-04-05,male,hispanic,45,East Boston,Reasonable Suspicion,stopped
2011-04-05,male,black,28,Dorchester,Reasonable Suspicion,observed
2011-04-06,male,hispanic,21,Dorchester,Probable Cause,stopped
2011-04-06,male,black,20,Mattapan,Probable Cause,observed
2011-04-06,male,black,45,South End,Reasonable Suspicion,observed
2011-04-06,male,black,32,Dorchester,Probable Cause,stopped
2011-04-06,male,black,27,South Boston,Probable Cause,stopped
2011-04-06,female,white,19,Boston,Probable Cause,observed
2011-04-06,male,black,21,Boston,Reasonable Suspicion,observed
2011-04-06,male,white,56,Boston,Reasonable Suspicion,stopped
2011-04-06,male,hispanic,23,East Boston,Reasonable Suspicion,stopped
2011-04-06,male,hispanic,32,Boston,Reasonable Suspicion,observed
2011-04-06,male,black,37,Roxbury,Reasonable Suspicion,observed
2011-04-06,male,white,41,Boston,Reasonable Suspicion,observed
2011-04-06,male,white,57,Jamaica Plain,Reasonable Suspicion,stopped
2011-04-06,male,hispanic,23,East Boston,Reasonable Suspicion,stopped
2011-04-06,male,black,25,Dorchester,Probable Cause,stopped
2011-04-06,male,black,19,Mattapan,Probable Cause,stopped
2011-04-06,female,white,42,Boston,Reasonable Suspicion,observed
2011-04-06,male,white,45,Roxbury,Reasonable Suspicion,stopped
2011-04-06,male,hispanic,20,Dorchester,Probable Cause,stopped
2011-04-06,male,black,23,Mattapan,Probable Cause,stopped
2011-04-06,male,hispanic,20,Charlestown,Reasonable Suspicion,observed
2011-04-07,male,black,14,Mattapan,Reasonable Suspicion,observed
2011-04-07,male,white,38,Roxbury,Consented to be Search,stopped
2011-04-07,male,white,38,Boston,Reasonable Suspicion,observed
2011-04-07,male,white,46,Boston,Probable Cause,stopped
2011-04-07,male,white,54,South End,Reasonable Suspicion,observed
2011-04-07,male,asian,31,Boston,Reasonable Suspicion,stopped
2011-04-07,male,black,15,Dorchester,Reasonable Suspicion,observed
2011-04-07,male,black,28,Hyde Park,Probable Cause,stopped
2011-04-07,male,hispanic,41,Dorchester,Reasonable Suspicion,observed
2011-04-08,male,black,19,Dorchester,Probable Cause,stopped
2011-04-08,male,hispanic,16,Dorchester,Probable Cause,stopped
2011-04-08,male,white,45,Boston,Probable Cause,stopped
2011-04-08,male,hispanic,18,Dorchester,Probable Cause,stopped
2011-04-08,male,hispanic,16,East Boston,Reasonable Suspicion,stopped
2011-04-08,male,white,30,Hyde Park,Probable Cause,observed
2011-04-08,male,white,31,East Boston,Reasonable Suspicion,observed
2011-04-08,male,white,50,Boston,Probable Cause,stopped
2011-04-08,male,hispanic,30,East Boston,Reasonable Suspicion,observed
2011-04-08,male,white,31,East Boston,Reasonable Suspicion,observed
2011-04-08,male,hispanic,19,Hyde Park,Probable Cause,stopped
2011-04-08,male,black,16,Dorchester,Reasonable Suspicion,stopped
2011-04-08,male,black,17,Boston,Probable Cause,stopped
2011-04-08,male,black,19,Dorchester,Probable Cause,observed
2011-04-08,male,white,48,East Boston,Reasonable Suspicion,observed
2011-04-08,male,white,35,Boston,Reasonable Suspicion,stopped
2011-04-08,male,white,53,Boston,Reasonable Suspicion,observed
2011-04-08,male,black,19,Boston,Probable Cause,stopped
2011-04-08,male,hispanic,37,Roxbury,Probable Cause,stopped
2011-04-08,female,black,39,Dorchester,Probable Cause,stopped
2011-04-08,male,white,25,East Boston,Probable Cause,stopped
2011-04-08,male,black,18,Roxbury,Probable Cause,stopped
2011-04-08,male,middle eastern,23,Boston,Probable Cause,stopped
2011-04-09,male,hispanic,32,Roxbury,Probable Cause,stopped
2011-04-09,male,hispanic,20,Roxbury,Reasonable Suspicion,stopped
2011-04-09,male,black,26,Brighton,Reasonable Suspicion,stopped
2011-04-09,male,white,18,East Boston,Probable Cause,stopped
2011-04-09,male,black,57,Boston,Probable Cause,stopped
2011-04-09,female,black,24,Mattapan,Probable Cause,stopped
2011-04-09,male,hispanic,32,Dorchester,Probable Cause,observed
2011-04-09,male,black,24,Boston,Probable Cause,stopped
2011-04-09,male,black,35,Dorchester,Reasonable Suspicion,stopped
2011-04-09,male,black,20,Hyde Park,Consented to be Search,observed
2011-04-09,female,white,32,Roslindale,Probable Cause,stopped
2011-04-09,male,black,30,Roxbury,Probable Cause,stopped
2011-04-09,male,black,24,Hyde Park,Reasonable Suspicion,stopped
2011-04-09,female,black,54,South Boston,Probable Cause,stopped
2011-04-09,male,black,20,Roxbury,Consented to be Search,observed
2011-04-09,female,hispanic,23,Roxbury,Consented to be Search,observed
2011-04-09,male,white,30,Roxbury,Probable Cause,stopped
2011-04-09,male,hispanic,17,East Boston,Reasonable Suspicion,stopped
2011-04-09,male,hispanic,44,Roslindale,Probable Cause,stopped
2011-04-09,female,black,54,South Boston,Probable Cause,stopped
2011-04-09,female,white,25,Charlestown,Probable Cause,stopped
2011-04-10,male,white,49,Charlestown,Reasonable Suspicion,observed
2011-04-10,male,black,19,Brighton,Probable Cause,stopped
2011-04-10,male,white,22,South Boston,Reasonable Suspicion,observed
2011-04-10,male,black,31,Roxbury,Probable Cause,stopped
2011-04-10,male,black,30,Roxbury,Reasonable Suspicion,stopped
2011-04-10,female,white,30,Boston,Probable Cause,stopped
2011-04-10,male,white,45,Dorchester,Reasonable Suspicion,observed
2011-04-10,male,black,20,Dorchester,Probable Cause,stopped
2011-04-11,male,white,31,Boston,Probable Cause,stopped
2011-04-11,male,black,24,South End,Reasonable Suspicion,stopped
2011-04-11,male,hispanic,31,East Boston,Probable Cause,stopped
2011-04-11,male,black,29,Dorchester,Reasonable Suspicion,stopped
2011-04-11,male,white,30,South Boston,Probable Cause,stopped
2011-04-11,female,white,37,Brighton,Probable Cause,stopped
2011-04-11,male,black,25,Mattapan,Probable Cause,stopped
2011-04-11,male,black,51,Boston,Probable Cause,observed
2011-04-11,male,white,31,Dorchester,Consented to be Search,observed
2011-04-11,female,black,47,Boston,Probable Cause,stopped
2011-04-11,female,white,41,South End,Probable Cause,stopped
2011-04-11,male,black,25,Dorchester,Reasonable Suspicion,stopped
2011-04-11,male,black,21,Dorchester,Consented to be Search,observed
2011-04-11,male,black,22,Dorchester,Reasonable Suspicion,observed
2011-04-11,male,hispanic,45,Dorchester,Probable Cause,observed
2011-04-11,male,black,26,Dorchester,Reasonable Suspicion,observed
2011-04-11,male,black,16,Dorchester,Probable Cause,stopped
2011-04-11,male,white,43,Boston,Reasonable Suspicion,observed
2011-04-11,male,black,24,Chinatown,Reasonable Suspicion,observed
2011-04-11,male,black,48,Roxbury,Probable Cause,stopped
2011-04-11,male,black,28,Dorchester,Consented to be Search,observed
2011-04-11,male,black,35,Jamaica Plain,Probable Cause,stopped
2011-04-12,male,white,49,Roxbury,Probable Cause,stopped
2011-04-12,male,hispanic,45,Boston,Probable Cause,observed
2011-04-12,male,white,37,Boston,Probable Cause,observed
2011-04-12,male,hispanic,19,East Boston,Reasonable Suspicion,observed
2011-04-12,male,black,21,Roxbury,Reasonable Suspicion,stopped
2011-04-12,male,black,42,Dorchester,Reasonable Suspicion,stopped
2011-04-12,male,white,25,Hyde Park,Consented to be Search,stopped
2011-04-12,male,black,33,Roxbury,Reasonable Suspicion,observed
2011-04-12,male,asian,24,Hyde Park,Reasonable Suspicion,stopped
2011-04-12,male,black,16,Dorchester,Reasonable Suspicion,stopped
2011-04-12,male,black,16,Dorchester,Probable Cause,stopped
2011-04-12,male,white,27,Dorchester,Reasonable Suspicion,stopped
2011-04-12,male,black,46,Dorchester,Reasonable Suspicion,observed
2011-04-12,female,hispanic,17,East Boston,Reasonable Suspicion,observed
2011-04-12,male,black,20,Dorchester,Probable Cause,stopped
2011-04-12,male,white,46,Dorchester,Reasonable Suspicion,observed
2011-04-12,male,white,25,Boston,Probable Cause,stopped
2011-04-13,female,black,19,Boston,Probable Cause,stopped
2011-04-13,male,black,43,Dorchester,Probable Cause,stopped
2011-04-13,male,hispanic,40,Dorchester,Reasonable Suspicion,stopped
2011-04-13,male,black,53,Dorchester,Reasonable Suspicion,stopped
2011-04-13,male,white,39,Boston,Probable Cause,stopped
2011-04-13,male,white,20,Roxbury,Reasonable Suspicion,stopped
2011-04-13,male,white,44,Dorchester,Probable Cause,observed
2011-04-13,male,white,34,Charlestown,Probable Cause,stopped
2011-04-13,male,hispanic,24,Dorchester,Probable Cause,observed
2011-04-13,female,white,46,Dorchester,Reasonable Suspicion,stopped
2011-04-13,male,black,23,Dorchester,Probable Cause,stopped
2011-04-14,male,hispanic,18,Dorchester,Reasonable Suspicion,stopped
2011-04-14,female,white,22,Boston,Probable Cause,stopped
2011-04-14,male,black,38,Roslindale,Reasonable Suspicion,observed
2011-04-14,female,white,32,Boston,Probable Cause,stopped
2011-04-14,male,white,53,Boston,Probable Cause,stopped
2011-04-14,male,black,23,Dorchester,Reasonable Suspicion,stopped
2011-04-14,female,white,30,Boston,Probable Cause,stopped
2011-04-14,female,black,31,Roxbury,Reasonable Suspicion,observed
2011-04-14,male,black,26,Dorchester,Probable Cause,stopped
2011-04-14,male,black,21,Boston,Probable Cause,stopped
2011-04-14,male,hispanic,33,Dorchester,Probable Cause,stopped
2011-04-14,male,black,24,Roxbury,Reasonable Suspicion,stopped
2011-04-14,male,white,30,Roxbury,Reasonable Suspicion,stopped
2011-04-14,male,white,39,Dorchester,Reasonable Suspicion,stopped
2011-04-14,female,black,22,Jamaica Plain,Reasonable Suspicion,stopped
2011-04-14,male,black,50,Roxbury,Reasonable Suspicion,stopped
2011-04-14,male,white,38,South End,Probable Cause,stopped
2011-04-14,male,white,61,Charlestown,Reasonable Suspicion,stopped
2011-04-14,male,black,25,Mattapan,Probable Cause,stopped
2011-04-14,male,black,53,Dorchester,Reasonable Suspicion,stopped
2011-04-14,male,black,18,Mattapan,Probable Cause,stopped
2011-04-14,female,white,48,East Boston,Probable Cause,stopped
2011-04-14,male,black,37,Dorchester,Probable Cause,observed
2011-04-14,male,black,23,Dorchester,Reasonable Suspicion,stopped
2011-04-14,male,hispanic,18,East Boston,Probable Cause,stopped
2011-04-14,female,white,49,Dorchester,Probable Cause,observed
2011-04-15,male,white,19,Boston,Probable Cause,stopped
2011-04-15,male,white,28,East Boston,Reasonable Suspicion,stopped
2011-04-15,male,black,18,Dorchester,Probable Cause,stopped
2011-04-15,male,black,14,Roxbury,Probable Cause,stopped
2011-04-15,male,white,28,Roslindale,Consented to be Search,stopped
2011-04-15,male,hispanic,18,South Boston,Probable Cause,stopped
2011-04-15,male,black,23,Boston,Reasonable Suspicion,stopped
2011-04-15,male,hispanic,40,Boston,Probable Cause,stopped
2011-04-15,male,hispanic,34,East Boston,Reasonable Suspicion,stopped
2011-04-15,male,white,47,Roslindale,Reasonable Suspicion,stopped
2011-04-15,male,hispanic,18,East Boston,Probable Cause,observed
2011-04-15,male,white,23,Boston,Probable Cause,stopped
2011-04-15,male,hispanic,36,Dorchester,Consented to be Search,stopped
2011-04-15,female,hispanic,52,Dorchester,Reasonable Suspicion,stopped
2011-04-15,male,black,58,Mattapan,Reasonable Suspicion,stopped
2011-04-16,male,white,29,Hyde Park,Reasonable Suspicion,stopped
2011-04-16,male,hispanic,22,Mattapan,Reasonable Suspicion,observed
2011-04-16,male,white,29,Hyde Park,Reasonable Suspicion,stopped
2011-04-16,male,black,19,Brighton,Probable Cause,stopped
2011-04-16,male,white,69,Boston,Consented to be Search,stopped
2011-04-16,male,black,23,Dorchester,Probable Cause,stopped
2011-04-17,male,black,52,Boston,Reasonable Suspicion,observed
2011-04-17,male,black,21,Dorchester,Reasonable Suspicion,stopped
2011-04-17,male,black,18,West Roxbury,Probable Cause,stopped
2011-04-17,male,black,23,Mattapan,Probable Cause,stopped
2011-04-17,male,white,30,East Boston,Reasonable Suspicion,stopped
2011-04-17,male,hispanic,23,Mattapan,Probable Cause,stopped
2011-04-17,male,white,29,Jamaica Plain,Reasonable Suspicion,stopped
2011-04-17,male,hispanic,18,Roslindale,Probable Cause,observed
2011-04-18,male,black,55,Boston,Probable Cause,stopped
2011-04-18,male,hispanic,49,Boston,Reasonable Suspicion,stopped
2011-04-18,male,black,43,Boston,Reasonable Suspicion,stopped
2011-04-18,female,black,27,Roxbury,Reasonable Suspicion,stopped
2011-04-18,male,white,19,Boston,Reasonable Suspicion,observed
2011-04-18,male,black,33,Boston,Reasonable Suspicion,observed
2011-04-18,female,white,49,Boston,Reasonable Suspicion,stopped
2011-04-18,male,hispanic,28,Boston,Probable Cause,stopped
2011-04-18,male,black,22,Boston,Probable Cause,stopped
2011-04-18,male,white,42,Roxbury,Reasonable Suspicion,stopped
2011-04-18,male,black,17,Roxbury,Reasonable Suspicion,stopped
2011-04-18,male,white,19,Boston,Reasonable Suspicion,observed
2011-04-18,male,hispanic,25,Boston,Probable Cause,stopped
2011-04-18,male,white,29,Roxbury,Probable Cause,stopped
2011-04-18,male,black,20,Dorchester,Probable Cause,stopped
2011-04-18,male,black,19,Dorchester,Reasonable Suspicion,stopped
2011-04-18,male,white,19,Charlestown,Probable Cause,stopped
2011-04-18,male,white,45,Boston,Reasonable Suspicion,stopped
2011-04-18,male,black,33,South End,Reasonable Suspicion,observed
2011-04-18,male,white,18,Boston,Reasonable Suspicion,observed
2011-04-19,male,black,20,Roxbury,Reasonable Suspicion,stopped
2011-04-19,male,black,17,Jamaica Plain,Probable Cause,stopped
2011-04-19,male,black,26,Dorchester,Probable Cause,stopped
2011-04-19,male,black,21,Roxbury,Reasonable Suspicion,stopped
2011-04-19,male,black,35,Dorchester,Probable Cause,observed
2011-04-19,male,hispanic,42,Dorchester,Probable Cause,stopped
2011-04-19,male,black,24,Dorchester,Reasonable Suspicion,stopped
2011-04-19,male,black,20,Roxbury,Reasonable Suspicion,stopped
2011-04-20,female,white,31,Boston,Reasonable Suspicion,observed
2011-04-20,male,white,22,Charlestown,Probable Cause,stopped
2011-04-20,male,black,19,Boston,Probable Cause,stopped
2011-04-20,female,white,30,East Boston,Probable Cause,stopped
2011-04-20,male,black,30,Dorchester,Probable Cause,stopped
2011-04-20,male,black,22,Roslindale,Probable Cause,observed
2011-04-20,male,black,26,Roxbury,Probable Cause,stopped
2011-04-20,male,white,28,Boston,Reasonable Suspicion,stopped
2011-04-20,male,black,21,Dorchester,Probable Cause,stopped
2011-04-20,male,white,50,Boston,Probable Cause,observed
2011-04-20,male,black,21,Roslindale,Probable Cause,observed
2011-04-20,male,black,27,Roslindale,Probable Cause,stopped
2011-04-20,male,black,21,Dorchester,Probable Cause,stopped
2011-04-20,male,black,21,Dorchester,Probable Cause,stopped
2011-04-20,male,black,18,Charlestown,Probable Cause,stopped
2011-04-20,female,black,42,Boston,Reasonable Suspicion,observed
2011-04-20,male,white,36,Boston,Consented to be Search,stopped
2011-04-21,male,black,22,Roxbury,Probable Cause,stopped
2011-04-21,female,white,30,Dorchester,Probable Cause,observed
2011-04-21,male,black,40,Mattapan,Probable Cause,stopped
2011-04-21,male,black,33,Mattapan,Reasonable Suspicion,stopped
2011-04-21,male,white,50,Boston,Reasonable Suspicion,stopped
2011-04-21,male,black,34,Dorchester,Probable Cause,stopped
2011-04-21,male,hispanic,24,Boston,Probable Cause,stopped
2011-04-21,male,black,35,Dorchester,Probable Cause,stopped
2011-04-21,male,black,40,Hyde Park,Probable Cause,stopped
2011-04-21,male,black,51,Jamaica Plain,Probable Cause,stopped
2011-04-21,male,asian,31,Boston,Probable Cause,observed
2011-04-21,female,white,47,Boston,Probable Cause,stopped
2011-04-21,male,white,47,Boston,Probable Cause,observed
2011-04-22,male,white,60,Charlestown,Probable Cause,stopped
2011-04-22,male,black,43,Brighton,Probable Cause,stopped
2011-04-22,male,black,53,South Boston,Probable Cause,stopped
2011-04-22,male,hispanic,22,Dorchester,Probable Cause,stopped
2011-04-22,male,black,49,South End,Probable Cause,stopped
2011-04-22,male,black,20,Roslindale,Probable Cause,stopped
2011-04-22,male,black,22,Mattapan,Consented to be Search,stopped
2011-04-22,male,white,30,East Boston,Reasonable Suspicion,observed
2011-04-22,male,hispanic,22,East Boston,Reasonable Suspicion,stopped
2011-04-22,male,black,49,Boston,Probable Cause,observed
2011-04-22,male,white,28,Dorchester,Probable Cause,stopped
2011-04-22,male,black,24,Roxbury,Probable Cause,stopped
2011-04-23,male,black,20,Roslindale,Reasonable Suspicion,stopped
2011-04-23,male,black,45,South End,Reasonable Suspicion,observed
2011-04-23,male,black,23,Jamaica Plain,Reasonable Suspicion,stopped
2011-04-23,male,black,52,Boston,Reasonable Suspicion,stopped
2011-04-23,female,hispanic,23,Boston,Probable Cause,stopped
2011-04-23,male,white,39,Charlestown,Probable Cause,stopped
2011-04-23,male,black,18,Roxbury,Consented to be Search,stopped
2011-04-23,male,black,19,Dorchester,Reasonable Suspicion,stopped
2011-04-23,male,white,47,West Roxbury,Consented to be Search,stopped
2011-04-23,male,black,45,Dorchester,Probable Cause,stopped
2011-04-23,female,white,31,Jamaica Plain,Probable Cause,stopped
2011-04-23,male,white,38,Boston,Reasonable Suspicion,observed
2011-04-23,male,black,30,Dorchester,Reasonable Suspicion,stopped
2011-04-23,female,black,27,Hyde Park,Reasonable Suspicion,stopped
2011-04-23,male,white,40,South Boston,Consented to be Search,stopped
2011-04-23,male,black,35,Hyde Park,Reasonable Suspicion,stopped
2011-04-23,male,white,29,Boston,Reasonable Suspicion,observed
2011-04-24,male,black,47,Dorchester,Probable Cause,stopped
2011-04-24,female,black,28,Boston,Reasonable Suspicion,observed
2011-04-24,male,black,24,Mattapan,Reasonable Suspicion,stopped
2011-04-24,female,white,23,Roxbury,Reasonable Suspicion,stopped
2011-04-24,male,black,20,Mattapan,Reasonable Suspicion,stopped
2011-04-24,male,asian,22,Boston,Probable Cause,stopped
2011-04-25,male,black,25,Roxbury,Probable Cause,stopped
2011-04-25,male,white,46,Boston,Reasonable Suspicion,observed
2011-04-25,male,white,42,Boston,Reasonable Suspicion,observed
